23,54,3
23,56,2
23,57,16
23,58,34
23,59,9
23,60,21
23,61,4
23,62,6
23,63,5
23,64,1
23,65,16
23,67,2
23,68,12
23,70,4
23,71,15
23,72,2
23,73,1
23,74,7
23,75,45
23,76,2
23,77,24
23,78,19
23,79,2
23,80,10
23,81,3
23,82,12
23,83,12
23,84,6
23,85,1
23,86,2
23,87,2
23,88,4
24,25,8
24,26,8
24,27,4
24,28,1
24,29,4
24,30,4
24,35,2
24,36,1
24,39,1
24,40,4
24,43,1
24,46,30
24,47,1
24,48,16
24,51,28
24,54,1
24,57,16
24,58,2
24,60,10
24,63,1
24,65,17
24,70,1
24,73,3
24,74,5
24,75,23
24,76,1
24,77,4
24,78,17
24,79,3
24,80,3
24,84,2
25,26,86
25,27,22
25,28,9
25,29,87
25,30,61
25,31,29
25,32,20
25,33,22
25,34,21
25,35,30
25,36,7
25,37,13
25,38,15
25,39,4
25,40,34
25,41,10
25,42,4
25,43,12
25,44,29
25,45,15
25,46,298
25,47,31
25,48,74
25,49,13
25,51,120
25,52,48
25,53,7
25,54,11
25,55,9
25,56,8
25,57,105
25,58,130
25,59,6
25,60,91
25,61,15
25,62,21
25,63,45
25,64,4
25,65,90
25,66,5
25,67,5
25,68,25
25,69,11
25,70,38
25,71,30
25,72,13
25,73,8
25,74,35
25,75,173
25,76,17
25,77,60
25,78,81
25,79,22
25,80,51
25,81,15
25,82,19
25,83,7
25,84,35
25,85,6
25,86,8
25,88,20
26,27,40
26,28,7
26,29,56
26,30,39
26,31,19
26,32,13
26,33,17
26,34,14
26,35,20
26,36,4
26,37,2
26,38,5
26,39,4
26,40,22
26,41,7
26,42,5
26,43,12
26,44,27
26,45,22
26,46,223
26,47,23
26,48,84
26,49,6
26,50,5
26,51,170
26,52,17
26,53,7
26,54,12
26,55,25
26,56,15
26,57,103
26,58,86
26,59,17
26,60,66
26,61,1
26,62,10
26,63,17
26,64,4
26,65,84
26,66,7
26,67,6
26,68,20
26,69,15
26,70,21
26,71,13
26,72,6
26,73,22
26,74,58
26,75,144
26,76,10
26,77,68
26,78,79
26,79,17
26,80,21
26,81,13
26,82,13
26,83,13
26,84,13
26,85,12
26,86,9
26,87,13
26,88,8
27,28,8
27,29,18
27,30,20
27,31,5
27,32,6
27,33,7
27,34,2
27,35,5
27,36,3
27,37,8
27,38,10
27,39,6
27,40,7
27,42,4
27,43,5
27,44,13
27,45,6
27,46,94
27,47,13
27,48,38
27,49,3
27,50,2
27,51,87
27,52,10
27,53,4
27,54,6
27,55,6
27,56,13
27,57,72
27,58,34
27,59,6
27,60,24
27,61,15
27,62,3
27,63,5
27,64,2
27,65,24
27,66,7
27,67,1
27,68,2
27,69,6
27,70,3
27,71,7
27,73,16
27,74,10
27,75,53
27,76,8
27,77,25
27,78,36
27,79,10
27,80,8
27,81,2
27,82,2
27,83,4
27,84,4
27,85,8
27,86,1
27,87,7
27,88,8
28,30,1
28,33,1
28,35,1
28,36,2
28,40,1
28,44,2
28,45,1
28,46,21
28,47,2
28,48,7
28,51,10
28,52,2
28,53,1
28,54,1
28,56,8
28,57,16
28,58,7
28,59,1
28,60,5
